transaction_id,customer_id,transaction_date,total_amount,quantity,num_products,promotion_used
T618,27,2023-04-25,389.01,5,1,0
T621,27,2023-05-09,244.78,3,2,1
T620,27,2023-05-19,1655.23,2,1,0
T622,27,2023-05-28,281.88,5,3,0
T639,28,2023-01-04,376.41,2,2,0
T647,28,2023-01-05,1080.48,3,5,1
T661,28,2023-01-05,528.25,5,3,1
T662,28,2023-01-05,5167.43,5,4,0
T646,28,2023-01-12,2654.5,5,2,0
T636,28,2023-01-14,711.77,3,4,0
T637,28,2023-01-19,912.73,2,5,0
T655,28,2023-01-20,678.04,6,1,0
T663,28,2023-01-28,1117.0,1,5,0
T653,28,2023-02-05,1060.71,6,5,1
T657,28,2023-02-08,400.51,1,2,1
T652,28,2023-02-13,924.31,6,3,0
T654,28,2023-02-17,1641.86,5,1,0
T645,28,2023-02-22,153.08,3,3,1
T649,28,2023-02-28,1868.05,4,5,0
T630,28,2023-03-03,349.12,2,3,0
T664,28,2023-03-03,324.95,2,5,1
T642,28,2023-03-14,466.47,4,4,1
T648,28,2023-03-17,1363.96,2,2,1
T629,28,2023-03-18,50.0,4,2,1
T643,28,2023-03-20,285.07,3,3,1
T634,28,2023-03-26,911.44,6,1,1
T635,28,2023-04-05,136.03,1,5,0
T658,28,2023-04-06,541.34,1,5,1
T633,28,2023-04-10,860.13,2,3,0
T641,28,2023-04-12,50.0,2,5,1
T656,28,2023-04-16,163.78,2,2,0
T632,28,2023-04-17,2706.92,5,5,0
T631,28,2023-04-29,1499.39,1,5,1
T644,28,2023-04-30,476.1,1,4,1
T638,28,2023-05-03,333.23,2,3,1
T640,28,2023-05-03,568.4,2,5,0
T651,28,2023-05-06,109.12,6,4,1
T650,28,2023-05-08,828.04,5,3,1
T660,28,2023-05-17,1014.94,5,4,0
T626,28,2023-05-23,552.38,4,1,1
T625,28,2023-06-01,1155.6,6,2,1
T627,28,2023-06-14,745.07,6,4,1
T659,28,2023-06-18,1245.87,4,1,0
T628,28,2023-06-28,1651.47,4,4,0
T690,29,2023-01-02,248.49,3,4,1
T681,29,2023-01-14,2038.4,1,4,0
T670,29,2023-01-15,402.73,6,1,0
T687,29,2023-01-19,1017.27,1,3,0
T682,29,2023-01-20,357.93,3,5,1
T671,29,2023-01-22,228.48,4,4,1
T686,29,2023-01-22,976.38,5,3,0
T680,29,2023-02-05,2407.49,6,1,1
T673,29,2023-02-28,100.36,2,5,1
T665,29,2023-03-10,128.81,4,1,1
T674,29,2023-03-11,892.09,1,1,1
T691,29,2023-03-11,469.31,1,2,0
T676,29,2023-03-22,4846.37,1,2,0
T689,29,2023-03-23,1760.97,3,1,0
T683,29,2023-03-25,224.88,1,3,1
T688,29,2023-04-08,394.17,6,2,1
T677,29,2023-04-12,142.59,1,3,0
T666,29,2023-04-14,199.07,4,5,0
T669,29,2023-04-14,247.79,4,4,1
T685,29,2023-04-21,3180.46,2,5,1
T684,29,2023-05-06,1325.47,2,3,1
T675,29,2023-05-20,633.97,5,1,0
T672,29,2023-05-25,2724.9,1,5,0
T678,29,2023-05-25,608.71,2,5,1
T668,29,2023-06-17,210.2,6,1,0
T679,29,2023-06-23,4186.87,5,3,1
T667,29,2023-06-28,338.77,2,3,0
T704,30,2023-01-02,173.22,4,3,1
T693,30,2023-01-27,850.18,1,1,1
T700,30,2023-02-12,787.35,4,3,1
T698,30,2023-02-13,1044.54,2,3,1
T702,30,2023-03-06,63.86,2,4,0
T699,30,2023-03-10,201.2,4,2,0
T701,30,2023-03-18,912.66,4,1,1
T707,30,2023-03-24,466.96,5,2,1
T705,30,2023-03-26,78.57,4,3,1
T695,30,2023-04-09,146.38,1,3,1
T696,30,2023-04-10,1131.84,1,5,0
T692,30,2023-04-21,664.97,4,5,1
T703,30,2023-04-28,492.46,1,2,1
T694,30,2023-05-22,333.14,1,5,1
T697,30,2023-05-27,408.68,5,2,1
T706,30,2023-06-16,5521.44,5,2,1
T723,31,2023-01-26,82.57,3,2,0
T720,31,2023-01-28,1575.06,2,3,0
T728,31,2023-02-06,1903.26,3,3,1
T708,31,2023-02-15,1992.08,4,3,1
T716,31,2023-03-03,3183.07,3,2,1
T714,31,2023-03-16,636.91,6,1,1
T727,31,2023-03-17,180.67,4,1,0
T732,31,2023-03-18,2022.12,1,1,0
T710,31,2023-03-25,1372.97,4,3,1
T722,31,2023-03-26,239.95,4,1,0
T726,31,2023-03-30,2212.89,1,4,0
T730,31,2023-03-31,214.46,4,1,1
T711,31,2023-04-04,1713.68,1,5,0
T717,31,2023-04-07,2130.73,1,4,1
T724,31,2023-04-25,1621.67,3,4,1
T729,31,2023-04-27,270.22,2,5,1
T713,31,2023-04-29,765.43,6,2,1
T719,31,2023-05-20,159.27,1,3,0
T718,31,2023-05-30,4023.81,4,5,1
T712,31,2023-06-01,1086.54,5,2,0
T721,31,2023-06-15,3343.35,5,1,1
T715,31,2023-06-22,514.85,4,2,1
T725,31,2023-06-23,1025.31,5,5,0
T709,31,2023-06-27,352.67,6,4,0
T731,31,2023-06-28,215.33,4,3,0
T740,32,2023-01-02,567.74,6,2,0
T738,32,2023-01-08,2035.3,6,5,0
T750,32,2023-01-30,1174.56,2,3,0
T755,32,2023-02-05,179.97,2,3,1
T743,32,2023-02-20,1652.13,4,1,1
T736,32,2023-03-01,2516.64,4,2,0
T741,32,2023-03-13,745.39,6,1,0
T749,32,2023-03-22,2843.39,1,2,1
T735,32,2023-03-26,533.35,5,4,1
T739,32,2023-04-26,693.93,5,4,1
T747,32,2023-04-28,581.2,5,2,1
T753,32,2023-05-05,1185.69,6,5,0
T757,32,2023-05-05,1161.33,2,2,1
T751,32,2023-05-11,149.18,4,4,0
T734,32,2023-05-13,888.45,2,5,0
T742,32,2023-05-18,430.37,2,3,1
T754,32,2023-05-23,489.39,2,4,1
T758,32,2023-05-24,914.9,5,4,1
T752,32,2023-05-28,3372.74,4,4,0
T746,32,2023-05-31,2758.01,1,3,1
T745,32,2023-06-02,317.09,4,5,1
T748,32,2023-06-07,941.14,5,1,0
T756,32,2023-06-08,1896.0,1,3,0
T737,32,2023-06-13,597.98,6,4,1
T733,32,2023-06-15,1313.06,1,2,0
T744,32,2023-06-21,838.32,4,5,1
T790,33,2023-01-01,3531.39,4,2,0
T767,33,2023-01-09,1724.9,4,3,1
T788,33,2023-01-12,614.69,1,4,0
T772,33,2023-01-16,2248.49,5,3,1
T784,33,2023-01-17,509.02,5,4,0
T793,33,2023-01-22,845.99,3,2,0
T768,33,2023-01-23,2512.4,4,1,0
T783,33,2023-01-24,348.1,6,4,1
T792,33,2023-01-24,1058.93,6,3,1
T789,33,2023-02-01,743.89,2,4,1
T779,33,2023-02-06,1527.72,5,3,1
T760,33,2023-02-12,1864.79,1,5,0
T769,33,2023-02-23,502.41,6,5,1
T761,33,2023-02-26,197.39,3,1,1
T762,33,2023-02-27,448.28,5,3,0
T778,33,2023-03-24,1537.25,2,4,1
T786,33,2023-03-24,2869.05,3,3,0
T780,33,2023-04-07,1229.81,4,1,0
T794,33,2023-04-12,1134.41,6,3,0
T781,33,2023-04-14,1420.8,5,3,1
T776,33,2023-04-16,194.91,1,3,0
T759,33,2023-04-17,2691.96,6,4,1
T766,33,2023-04-19,1012.46,1,2,1
T785,33,2023-04-20,240.48,2,4,1
T782,33,2023-04-27,938.96,4,3,0
T763,33,2023-04-28,342.8,5,4,0
T775,33,2023-05-12,1915.21,6,1,0
T765,33,2023-05-19,50.0,1,4,0
T787,33,2023-05-25,1050.73,4,3,0
T764,33,2023-05-27,1634.84,1,3,1
T773,33,2023-06-02,163.66,5,2,1
T770,33,2023-06-06,2066.17,6,4,0
T771,33,2023-06-07,140.69,2,2,0
T791,33,2023-06-16,199.76,3,2,1
T777,33,2023-06-29,312.47,2,2,0
T774,33,2023-06-30,607.58,3,3,1
T798,34,2023-01-03,999.26,1,3,0
T821,34,2023-01-04,1948.57,3,2,0
T822,34,2023-01-16,50.0,4,5,1
T800,34,2023-01-19,3068.96,2,4,0
T820,34,2023-01-19,489.92,1,5,0
T807,34,2023-01-23,3268.41,1,2,0
T801,34,2023-01-27,1474.08,1,3,1
T818,34,2023-02-03,611.0,4,5,1
T796,34,2023-02-24,2468.03,4,1,0
T810,34,2023-03-12,144.21,6,1,0
T826,34,2023-03-13,3028.71,1,3,0
T802,34,2023-03-18,198.61,2,4,0
T819,34,2023-04-04,67.58,5,2,1
T814,34,2023-04-11,3043.57,3,1,0
T806,34,2023-04-16,1600.19,5,4,0
T799,34,2023-04-19,1431.44,6,2,1
T824,34,2023-04-19,609.33,6,4,0
T809,34,2023-04-20,719.24,3,2,0
T805,34,2023-04-23,662.25,3,2,0
T815,34,2023-05-07,2447.31,4,1,0
T816,34,2023-05-08,877.86,6,5,0
T813,34,2023-05-13,159.78,5,5,0
T804,34,2023-05-16,1119.87,5,1,0
T817,34,2023-05-16,1073.66,1,3,1
T811,34,2023-05-22,5027.01,5,5,1
T808,34,2023-05-31,3117.45,6,4,1
T797,34,2023-06-01,3227.99,2,5,1
T823,34,2023-06-10,486.86,6,5,1
T825,34,2023-06-13,925.06,5,5,0
T803,34,2023-06-14,1030.44,6,2,0
T795,34,2023-06-17,50.0,1,1,0
T812,34,2023-06-26,2190.86,1,3,0
T852,35,2023-01-03,1663.36,3,2,1
T833,35,2023-01-04,182.18,6,2,0
T843,35,2023-01-12,235.27,1,2,0
T850,35,2023-01-18,1085.78,4,3,1
T863,35,2023-01-22,891.79,5,1,0
T859,35,2023-01-27,998.45,2,5,0
T836,35,2023-01-31,651.45,1,3,1
T848,35,2023-01-31,6921.7,5,1,0
T856,35,2023-02-08,253.88,1,4,0
T841,35,2023-02-10,50.0,3,1,0
T834,35,2023-02-11,232.87,4,3,1
T835,35,2023-02-12,827.87,3,2,1
T845,35,2023-02-15,193.14,1,5,1
T855,35,2023-02-20,275.51,6,5,0
T827,35,2023-02-22,510.21,2,5,1
T846,35,2023-02-27,642.6,3,2,1
T849,35,2023-02-27,837.06,5,1,1
T842,35,2023-02-28,1307.12,6,5,0
T857,35,2023-03-01,50.0,5,3,0
T830,35,2023-03-04,722.25,1,4,0
T837,35,2023-03-11,2955.95,5,1,1
T861,35,2023-03-13,1792.8,1,1,0
T832,35,2023-03-21,722.74,6,2,0
T847,35,2023-03-23,107.06,3,1,1
T851,35,2023-03-25,83.32,1,5,1
T858,35,2023-03-27,766.54,1,4,1
T828,35,2023-04-11,511.33,5,1,1
T860,35,2023-04-18,81.56,4,1,0
T831,35,2023-04-27,305.26,5,5,0
T839,35,2023-04-27,1042.68,5,3,0
T854,35,2023-04-29,2739.98,3,5,1
T844,35,2023-05-01,3895.2,3,4,0
T840,35,2023-05-08,1200.47,5,2,1
T862,35,2023-05-14,724.6,4,3,1
T853,35,2023-05-25,282.72,3,5,0
T838,35,2023-05-28,540.04,6,1,1
T829,35,2023-06-28,1605.01,4,2,0
T878,36,2023-01-08,1290.78,4,4,0
T886,36,2023-01-13,236.01,2,5,1
T864,36,2023-01-20,697.42,5,5,0
T883,36,2023-01-20,50.0,1,1,0
T874,36,2023-01-24,630.59,2,3,0
T879,36,2023-01-25,50.0,4,1,0
T880,36,2023-02-01,301.19,1,1,0
T881,36,2023-02-03,315.31,2,4,1
T870,36,2023-02-09,3505.09,1,2,1
T869,36,2023-02-21,2374.74,2,5,0
T889,36,2023-02-24,125.69,2,3,1
T875,36,2023-02-25,50.0,3,2,0
T876,36,2023-03-05,203.74,3,4,0
T893,36,2023-03-13,2127.9,4,2,1
T866,36,2023-03-16,984.2,3,3,1
T873,36,2023-03-20,1239.39,4,3,0
T885,36,2023-03-26,1930.82,1,1,1
T887,36,2023-04-12,1269.24,4,1,1
T865,36,2023-04-22,614.52,6,2,0
T890,36,2023-04-25,334.34,2,1,0
T868,36,2023-04-26,240.97,3,2,0
T871,36,2023-04-30,560.76,3,4,0
T872,36,2023-05-18,378.88,3,2,1
T892,36,2023-05-21,2323.0,4,1,0
T884,36,2023-06-15,131.92,4,2,0
T891,36,2023-06-15,1537.31,3,4,1
T877,36,2023-06-23,1510.42,3,3,0
T888,36,2023-06-24,326.46,4,2,1
T882,36,2023-06-25,1337.3,6,1,1
T867,36,2023-06-29,202.44,6,3,1
T910,37,2023-01-06,573.05,5,4,0
T909,37,2023-01-15,360.39,2,5,0
T908,37,2023-02-14,501.93,4,1,0
T904,37,2023-02-15,1049.72,2,5,1
T901,37,2023-03-05,279.66,6,2,1
T899,37,2023-03-13,50.0,1,4,1
T898,37,2023-03-23,2719.92,5,2,0
T895,37,2023-04-08,1323.45,6,3,1
T897,37,2023-04-10,416.32,3,2,0
T902,37,2023-05-17,50.0,6,1,0
T896,37,2023-05-20,275.27,4,3,1
T907,37,2023-05-25,2040.84,2,4,1
T903,37,2023-05-28,240.24,4,3,0
T900,37,2023-05-30,107.26,2,2,0
T894,37,2023-06-14,607.37,5,2,0
T905,37,2023-06-28,656.62,3,5,0
T906,37,2023-06-30,2678.24,6,3,0
T927,38,2023-01-03,375.48,3,2,0
T935,38,2023-01-06,226.03,3,3,0
T936,38,2023-01-19,381.45,3,2,1
T929,38,2023-01-28,1204.44,6,1,0
T913,38,2023-02-07,1174.27,5,2,0
T917,38,2023-02-10,418.56,6,4,1
T912,38,2023-02-15,374.47,3,1,0
T921,38,2023-02-15,2434.21,6,1,1
T919,38,2023-02-27,1730.71,6,5,0
T925,38,2023-03-02,664.51,3,3,0
T916,38,2023-03-28,687.51,3,3,0
T920,38,2023-04-07,181.15,3,3,0
T930,38,2023-04-09,357.91,4,4,0
T931,38,2023-04-16,180.09,4,4,1
T934,38,2023-04-26,895.07,1,1,1
T924,38,2023-05-08,1930.46,2,3,0
T914,38,2023-05-15,631.96,3,1,1
T932,38,2023-05-20,2161.66,4,1,1
T922,38,2023-05-26,801.98,1,2,1
T933,38,2023-05-28,4992.75,6,2,0
T923,38,2023-06-06,2699.45,2,5,0
T911,38,2023-06-07,1070.78,2,2,1
T926,38,2023-06-12,50.0,1,3,1
T918,38,2023-06-16,3558.32,3,2,1
T928,38,2023-06-27,936.11,1,3,1
T915,38,2023-06-30,963.68,6,4,0
T937,39,2023-01-20,50.0,5,1,1
T943,39,2023-01-25,1264.67,1,4,1
T944,39,2023-02-09,2124.53,1,3,0
T940,39,2023-02-10,1031.09,1,1,1
T947,39,2023-02-13,176.65,6,3,0
T946,39,2023-02-21,50.0,1,1,0
T941,39,2023-02-22,384.34,2,4,1
T951,39,2023-04-05,1101.1,4,3,0
T945,39,2023-04-20,277.44,1,3,1
T939,39,2023-04-21,150.34,6,2,1
T949,39,2023-05-01,2484.72,4,3,0
T948,39,2023-05-02,2763.33,1,3,1
T938,39,2023-06-02,2948.27,5,4,0
T950,39,2023-06-14,1091.81,5,4,0
T942,39,2023-06-19,969.4,3,3,0
T973,40,2023-01-10,1582.69,2,3,1
T975,40,2023-01-10,50.0,4,3,0
T952,40,2023-01-12,1312.48,3,4,1
T976,40,2023-01-13,365.0,6,4,1
T959,40,2023-01-21,218.23,4,1,0
T970,40,2023-01-28,775.63,5,1,1
T968,40,2023-01-29,423.09,4,2,0
T960,40,2023-01-31,1607.45,4,2,0
T974,40,2023-02-06,290.39,5,5,1
T954,40,2023-02-08,2949.85,6,1,0
T981,40,2023-02-18,488.2,4,2,1
T961,40,2023-02-24,103.71,2,2,0
T979,40,2023-02-28,823.09,2,3,1
T953,40,2023-03-09,231.39,2,3,0
T966,40,2023-03-12,527.46,5,4,0
T978,40,2023-03-21,63.35,3,4,0
T964,40,2023-03-23,591.77,6,1,0
T980,40,2023-03-24,1090.11,3,4,0
T977,40,2023-04-06,1084.87,1,3,1
T972,40,2023-04-09,3314.31,6,4,1
T957,40,2023-04-10,878.06,5,4,1
T965,40,2023-04-10,408.78,5,4,1
T962,40,2023-04-19,1109.04,1,4,0
T982,40,2023-05-05,1768.38,5,3,0
T984,40,2023-05-10,93.73,4,2,0
T983,40,2023-05-12,135.26,2,1,1
T971,40,2023-05-18,1307.6,3,4,1
T969,40,2023-05-26,1002.77,5,5,0
T958,40,2023-05-27,57.73,2,4,1
T956,40,2023-05-31,579.73,2,5,0
T963,40,2023-06-10,337.8,2,5,1
T955,40,2023-06-21,651.13,3,5,1
T967,40,2023-06-29,1523.48,5,5,1
T986,41,2023-01-09,821.0,4,1,1
T994,41,2023-02-11,1070.59,5,2,0
T985,41,2023-02-19,1563.18,2,1,0
T999,41,2023-02-27,3600.59,3,5,1
T993,41,2023-03-14,381.18,1,4,0
T992,41,2023-03-30,1423.74,2,3,0
T988,41,2023-04-29,684.75,5,4,0
T991,41,2023-05-02,1927.83,5,5,1
T990,41,2023-05-06,2051.79,5,4,0
T1000,41,2023-06-14,708.72,3,4,1
T995,41,2023-06-15,537.37,2,2,1
T998,41,2023-06-15,176.56,2,5,0
T996,41,2023-06-16,115.26,4,5,0
T989,41,2023-06-24,339.48,1,2,1
T997,41,2023-06-24,2991.24,1,4,0
T987,41,2023-06-30,1399.25,2,3,1
T1010,42,2023-01-07,806.66,6,4,1
T1012,42,2023-01-10,5274.67,5,5,0
T1006,42,2023-01-17,1290.29,3,3,1
T1027,42,2023-02-06,2376.97,3,2,0
T1008,42,2023-02-08,2270.13,5,2,0
T1015,42,2023-02-13,1467.28,6,5,0
T1026,42,2023-02-21,771.43,3,4,1
T1011,42,2023-03-08,300.02,4,4,1
T1017,42,2023-03-08,238.98,6,5,0
T1007,42,2023-03-12,1414.26,3,3,0
T1016,42,2023-03-17,3112.3,1,4,0
T1005,42,2023-03-18,1971.35,6,1,1
T1002,42,2023-03-19,936.8,6,5,1
T1020,42,2023-03-26,50.0,3,3,1
T1013,42,2023-03-29,3460.16,6,2,1
T1019,42,2023-04-01,2965.04,2,3,1
T1025,42,2023-04-16,3464.61,1,2,0
T1001,42,2023-04-28,245.68,3,2,1
T1021,42,2023-04-29,1434.49,1,4,0
T1023,42,2023-05-01,3098.7,2,5,0
T1004,42,2023-05-24,1581.13,6,5,1
T1003,42,2023-05-30,2475.77,1,1,1
T1009,42,2023-06-03,344.69,4,3,0
T1022,42,2023-06-12,423.47,5,5,0
T1014,42,2023-06-21,50.0,3,5,1
T1018,42,2023-06-24,1007.04,3,1,0
T1024,42,2023-06-24,4250.96,4,5,1
T1048,43,2023-01-13,50.0,6,1,1
T1062,43,2023-01-24,4968.48,5,1,0
T1038,43,2023-01-27,1548.16,4,5,1
T1054,43,2023-01-27,1924.05,5,5,0
T1061,43,2023-01-29,2482.7,5,4,0
T1045,43,2023-02-01,2605.63,3,1,1
T1044,43,2023-02-03,1179.85,2,1,0
T1039,43,2023-02-12,81.11,1,1,1
T1056,43,2023-02-20,518.25,5,2,1
T1059,43,2023-02-23,784.42,6,4,1
T1060,43,2023-03-02,1185.04,1,1,0
T1063,43,2023-03-07,1754.64,6,2,1
T1030,43,2023-03-12,2118.72,2,2,0
T1055,43,2023-03-14,7418.63,1,1,1
T1040,43,2023-03-16,454.51,4,5,1
T1058,43,2023-03-17,616.86,2,1,1
T1035,43,2023-03-24,96.09,5,2,0
T1028,43,2023-03-27,2233.71,6,2,1
T1043,43,2023-04-14,460.6,1,2,0
T1052,43,2023-04-18,903.32,6,1,1
T1041,43,2023-04-22,930.51,6,2,1
T1049,43,2023-04-24,2449.18,4,1,1
T1050,43,2023-05-02,50.0,6,2,0
T1033,43,2023-05-03,313.65,4,1,0
T1031,43,2023-05-06,50.0,1,2,1
T1042,43,2023-05-06,1876.92,3,2,0
T1057,43,2023-05-14,1749.03,2,3,1
T1034,43,2023-05-17,154.17,2,3,0
T1047,43,2023-06-02,318.26,1,1,0
T1053,43,2023-06-09,3357.59,5,2,1
T1029,43,2023-06-12,461.21,1,1,1
T1032,43,2023-06-12,1088.41,4,4,1
T1046,43,2023-06-13,1148.11,3,5,0
T1036,43,2023-06-23,1430.01,1,2,0
T1037,43,2023-06-27,498.39,3,3,0
T1051,43,2023-06-27,2492.47,6,1,1
T1081,44,2023-01-04,1852.07,6,5,0
T1080,44,2023-01-12,3593.95,1,3,1
T1070,44,2023-01-24,406.33,3,3,0
T1067,44,2023-01-25,327.39,1,1,0
T1075,44,2023-01-27,5279.97,4,5,1
T1071,44,2023-01-30,421.7,4,4,1
T1065,44,2023-02-14,656.48,1,3,1
T1064,44,2023-03-09,649.06,4,1,0
T1072,44,2023-03-11,319.27,4,4,1
T1084,44,2023-03-30,2535.53,6,4,0
T1069,44,2023-04-02,525.5,4,5,1
T1083,44,2023-04-21,648.68,6,2,1
T1079,44,2023-05-05,295.47,1,4,1
T1085,44,2023-05-23,3474.67,5,1,0
T1076,44,2023-05-26,669.86,6,4,0
T1077,44,2023-06-06,582.05,4,3,0
T1086,44,2023-06-14,755.98,2,5,1
T1073,44,2023-06-16,51.61,2,1,0
T1068,44,2023-06-19,140.48,6,2,1
T1082,44,2023-06-21,112.4,3,5,0
T1066,44,2023-06-23,1605.38,3,4,0
T1078,44,2023-06-25,1366.0,6,2,1
T1074,44,2023-06-28,50.0,6,1,0
T1095,45,2023-01-24,314.68,5,5,1
T1100,45,2023-01-25,517.17,6,2,0
T1105,45,2023-01-31,6336.06,4,2,1
T1112,45,2023-02-02,305.0,1,4,1
T1087,45,2023-02-12,1140.47,1,4,1
T1106,45,2023-02-18,229.24,6,3,0
T1118,45,2023-02-21,2519.19,2,5,1
T1088,45,2023-03-03,219.31,3,3,0
T1104,45,2023-03-07,3153.19,5,2,0
T1114,45,2023-03-12,923.97,4,3,1
T1097,45,2023-03-29,298.9,3,1,0
T1101,45,2023-03-29,71.5,3,3,1
T1121,45,2023-04-01,2635.15,5,4,1
T1090,45,2023-04-14,316.25,2,1,1
T1094,45,2023-04-14,862.62,4,1,0
T1107,45,2023-04-17,605.5,1,5,0
T1091,45,2023-04-24,3432.01,5,4,0
T1108,45,2023-04-26,1703.76,4,5,0
T1115,45,2023-04-26,1078.55,2,2,1
T1098,45,2023-04-27,247.6,3,5,1
T1103,45,2023-05-07,2582.79,2,4,0
T1092,45,2023-05-08,1258.58,4,3,0
T1093,45,2023-05-08,1122.99,6,1,0
T1109,45,2023-05-08,1428.95,1,5,0
T1120,45,2023-05-09,166.45,5,3,0
T1089,45,2023-05-10,5675.33,2,5,1
T1113,45,2023-05-10,304.04,4,4,0
T1096,45,2023-05-11,233.07,5,2,1
T1111,45,2023-05-11,2030.3,2,5,0
T1110,45,2023-05-22,200.54,4,5,1
T1116,45,2023-06-04,1041.25,6,5,1
T1099,45,2023-06-18,1814.69,3,4,0
T1122,45,2023-06-22,3738.81,6,5,1
T1119,45,2023-06-25,370.44,3,2,0
T1102,45,2023-06-29,4172.5,1,1,0
T1117,45,2023-06-29,115.14,5,3,0
T1140,46,2023-01-02,1076.99,3,4,0
T1123,46,2023-01-04,2377.71,5,1,0
T1141,46,2023-01-11,2089.38,2,3,0
T1153,46,2023-01-11,1434.7,6,3,1
T1147,46,2023-01-24,1915.98,3,2,0
T1154,46,2023-01-30,1367.85,4,3,1
T1139,46,2023-02-03,786.07,2,5,1
T1135,46,2023-02-19,1379.6,3,4,0
T1125,46,2023-02-21,1277.9,3,2,1
T1133,46,2023-02-21,101.42,5,4,0
T1149,46,2023-03-17,2281.21,2,5,1
T1144,46,2023-03-23,1000.91,5,2,0
T1128,46,2023-04-02,630.02,4,1,0
T1124,46,2023-04-08,1989.82,2,1,0
T1131,46,2023-04-08,1542.31,4,4,1
T1146,46,2023-04-17,2530.69,5,5,1
T1138,46,2023-04-20,820.18,3,5,1
T1130,46,2023-05-11,360.93,6,3,0
T1137,46,2023-05-12,2286.24,1,4,0
T1145,46,2023-05-14,372.78,1,5,0
T1132,46,2023-05-22,821.92,1,1,1
T1150,46,2023-05-24,2423.54,6,1,0
T1143,46,2023-05-27,1359.9,5,3,0
T1142,46,2023-06-10,512.9,5,3,1
T1134,46,2023-06-12,298.44,6,3,0
T1152,46,2023-06-14,2176.9,5,5,0
T1129,46,2023-06-15,559.57,5,4,0
T1148,46,2023-06-19,1289.12,3,3,1
T1151,46,2023-06-21,1478.69,3,4,0
T1126,46,2023-06-24,960.5,3,2,0
T1136,46,2023-06-24,95.02,1,2,0
T1127,46,2023-06-26,109.21,3,2,0
T1158,47,2023-02-12,2553.06,5,5,0
T1157,47,2023-03-24,207.23,5,1,0
T1156,47,2023-05-05,1676.66,1,3,0
T1155,47,2023-05-13,1156.72,3,5,1
T1159,47,2023-06-10,2465.4,1,2,0
T1160,47,2023-06-25,50.0,4,1,0
T1177,48,2023-01-11,1816.11,1,5,1
T1164,48,2023-01-14,1632.79,2,3,0
T1185,48,2023-01-26,129.78,2,5,1
T1187,48,2023-01-26,1397.26,3,5,0
T1197,48,2023-02-05,4356.23,5,2,1
T1173,48,2023-02-10,1199.0,5,2,0
T1181,48,2023-02-11,3955.95,2,2,1
T1182,48,2023-02-19,502.03,1,2,0
T1188,48,2023-02-19,84.3,3,4,1
T1179,48,2023-02-23,1717.69,6,3,0
T1192,48,2023-03-05,1047.22,2,4,1
T1184,48,2023-03-16,3226.39,6,1,1
T1175,48,2023-03-18,1206.17,6,3,0
T1167,48,2023-03-22,2141.51,1,4,0
T1163,48,2023-03-26,489.78,1,1,0
T1186,48,2023-03-26,3321.9,3,2,0
T1189,48,2023-03-26,429.66,5,3,0
T1193,48,2023-04-03,509.36,2,3,1
T1172,48,2023-04-08,4767.8,4,1,1
T1166,48,2023-04-10,2044.28,4,4,1
T1174,48,2023-04-11,361.01,5,3,0
T1180,48,2023-04-16,935.14,6,5,0
T1191,48,2023-04-20,83.67,2,1,1
T1194,48,2023-04-29,1164.0,4,3,1
T1195,48,2023-05-05,56.19,5,1,0
T1170,48,2023-05-09,405.99,1,3,1
T1199,48,2023-05-10,1661.88,6,1,1
T1168,48,2023-05-17,849.83,1,5,0
T1178,48,2023-05-18,135.78,5,1,1
T1183,48,2023-05-21,1201.64,4,5,0
T1176,48,2023-05-22,931.8,5,2,0
T1190,48,2023-05-25,1477.91,5,3,1
T1165,48,2023-05-28,210.31,2,3,1
T1169,48,2023-05-30,50.0,1,1,1
T1171,48,2023-06-05,1151.44,1,3,1
T1198,48,2023-06-10,4163.8,1,1,0
T1196,48,2023-06-15,2462.54,5,1,1
T1162,48,2023-06-25,165.56,2,1,1
T1161,48,2023-06-29,2097.18,6,4,0
T1200,49,2023-01-10,167.23,5,3,1
T1213,49,2023-01-27,214.41,6,5,1
T1207,49,2023-02-15,1379.74,5,5,0
T1202,49,2023-02-27,50.0,5,3,0
T1214,49,2023-03-09,1900.58,5,5,0
T1210,49,2023-04-05,7021.83,2,1,0
T1215,49,2023-04-07,1419.76,6,4,1
T1217,49,2023-04-07,103.17,2,5,1
T1204,49,2023-04-12,469.18,3,5,0
T1212,49,2023-04-27,720.43,1,1,1
T1203,49,2023-04-29,50.0,5,5,0
T1208,49,2023-05-04,708.5,3,1,0
T1209,49,2023-05-05,383.63,2,1,1
T1206,49,2023-05-12,1765.74,2,4,0
T1211,49,2023-05-13,666.53,3,4,1
T1216,49,2023-05-31,299.34,6,1,1
T1201,49,2023-06-17,1703.89,2,3,1
T1205,49,2023-06-19,804.83,2,5,0
T1238,50,2023-01-05,769.14,2,5,1
T1231,50,2023-01-22,2694.3,2,4,1
T1227,50,2023-02-04,608.19,6,5,0
T1239,50,2023-02-08,4137.7,5,1,0
T1235,50,2023-02-12,1265.52,6,3,1
T1221,50,2023-02-24,3615.79,2,2,0
T1220,50,2023-02-28,383.02,1,5,1
T1226,50,2023-03-04,1221.08,1,2,0
T1229,50,2023-03-08,4960.52,2,5,1
T1218,50,2023-03-30,1369.19,4,4,0
T1222,50,2023-04-03,196.52,5,1,0
T1244,50,2023-04-05,2235.52,1,5,1
T1237,50,2023-04-07,2397.29,4,2,0
T1223,50,2023-04-17,679.47,3,1,1
